entrez_id	symbol_id	dependency_column	qc_pass
83854	ANGPTL6	ANGPTL6 (83854)	False
10218	ANGPTL7	ANGPTL7 (10218)	False
55908	ANGPTL8	ANGPTL8 (55908)	False
647589	ANHX	ANHX (647589)	True
286	ANK1	ANK1 (286)	False
287	ANK2	ANK2 (287)	False
288	ANK3	ANK3 (288)	False
150709	ANKAR	ANKAR (150709)	False
348094	ANKDD1A	ANKDD1A (348094)	False
728780	ANKDD1B	ANKDD1B (728780)	False
63926	ANKEF1	ANKEF1 (63926)	False
162282	ANKFN1	ANKFN1 (162282)	False
51479	ANKFY1	ANKFY1 (51479)	False
56172	ANKH	ANKH (56172)	False
54882	ANKHD1	ANKHD1 (54882)	False
54467	ANKIB1	ANKIB1 (54467)	False
255239	ANKK1	ANKK1 (255239)	False
126549	ANKLE1	ANKLE1 (126549)	False
23141	ANKLE2	ANKLE2 (23141)	True
51281	ANKMY1	ANKMY1 (51281)	False
57037	ANKMY2	ANKMY2 (57037)	False
57763	ANKRA2	ANKRA2 (57763)	False
27063	ANKRD1	ANKRD1 (27063)	False
55608	ANKRD10	ANKRD10 (55608)	False
29123	ANKRD11	ANKRD11 (29123)	True
23253	ANKRD12	ANKRD12 (23253)	False
88455	ANKRD13A	ANKRD13A (88455)	False
124930	ANKRD13B	ANKRD13B (124930)	False
81573	ANKRD13C	ANKRD13C (81573)	False
338692	ANKRD13D	ANKRD13D (338692)	False
54522	ANKRD16	ANKRD16 (54522)	False
26057	ANKRD17	ANKRD17 (26057)	True
253650	ANKRD18A	ANKRD18A (253650)	False
26287	ANKRD2	ANKRD2 (26287)	False
118932	ANKRD22	ANKRD22 (118932)	False
200539	ANKRD23	ANKRD23 (200539)	False
170961	ANKRD24	ANKRD24 (170961)	False
22852	ANKRD26	ANKRD26 (22852)	False
84079	ANKRD27	ANKRD27 (84079)	False
23243	ANKRD28	ANKRD28 (23243)	False
147463	ANKRD29	ANKRD29 (147463)	False
91074	ANKRD30A	ANKRD30A (91074)	False
374860	ANKRD30B	ANKRD30B (374860)	False
256006	ANKRD31	ANKRD31 (256006)	False
341405	ANKRD33	ANKRD33 (341405)	False
651746	ANKRD33B	ANKRD33B (651746)	False
284615	ANKRD34A	ANKRD34A (284615)	False
340120	ANKRD34B	ANKRD34B (340120)	False
390616	ANKRD34C	ANKRD34C (390616)	False
148741	ANKRD35	ANKRD35 (148741)	False
375248	ANKRD36	ANKRD36 (375248)	False
353322	ANKRD37	ANKRD37 (353322)	False
51239	ANKRD39	ANKRD39 (51239)	False
91369	ANKRD40	ANKRD40 (91369)	False
338699	ANKRD42	ANKRD42 (338699)	False
91526	ANKRD44	ANKRD44 (91526)	False
339416	ANKRD45	ANKRD45 (339416)	False
157567	ANKRD46	ANKRD46 (157567)	False
54851	ANKRD49	ANKRD49 (54851)	True
57182	ANKRD50	ANKRD50 (57182)	False
283373	ANKRD52	ANKRD52 (283373)	True
79998	ANKRD53	ANKRD53 (79998)	False
129138	ANKRD54	ANKRD54 (129138)	False
79722	ANKRD55	ANKRD55 (79722)	False
22881	ANKRD6	ANKRD6 (22881)	False
100310846	ANKRD61	ANKRD61 (100310846)	False
342850	ANKRD62	ANKRD62 (342850)	False
441869	ANKRD65	ANKRD65 (441869)	False
100287718	ANKRD66	ANKRD66 (100287718)	False
56311	ANKRD7	ANKRD7 (56311)	False
122416	ANKRD9	ANKRD9 (122416)	False
23294	ANKS1A	ANKS1A (23294)	False
56899	ANKS1B	ANKS1B (56899)	False
124401	ANKS3	ANKS3 (124401)	False
257629	ANKS4B	ANKS4B (257629)	False
203286	ANKS6	ANKS6 (203286)	False
55139	ANKZF1	ANKZF1 (55139)	False
54443	ANLN	ANLN (54443)	False
55107	ANO1	ANO1 (55107)	False
55129	ANO10	ANO10 (55129)	False
57101	ANO2	ANO2 (57101)	False
63982	ANO3	ANO3 (63982)	False
121601	ANO4	ANO4 (121601)	False
203859	ANO5	ANO5 (203859)	False
196527	ANO6	ANO6 (196527)	False
50636	ANO7	ANO7 (50636)	False
57719	ANO8	ANO8 (57719)	False
338440	ANO9	ANO9 (338440)	False
3730	ANOS1	ANOS1 (3730)	False
8125	ANP32A	ANP32A (8125)	False
10541	ANP32B	ANP32B (10541)	False
23519	ANP32D	ANP32D (23519)	False
81611	ANP32E	ANP32E (81611)	False
290	ANPEP	ANPEP (290)	False
65990	ANTKMT	ANTKMT (65990)	False
84168	ANTXR1	ANTXR1 (84168)	False
118429	ANTXR2	ANTXR2 (118429)	False
195977	ANTXRL	ANTXRL (195977)	False
301	ANXA1	ANXA1 (301)	False
11199	ANXA10	ANXA10 (11199)	False
311	ANXA11	ANXA11 (311)	False
312	ANXA13	ANXA13 (312)	False
302	ANXA2	ANXA2 (302)	False
389289	ANXA2R	ANXA2R (389289)	False
306	ANXA3	ANXA3 (306)	False
307	ANXA4	ANXA4 (307)	False
308	ANXA5	ANXA5 (308)	False
309	ANXA6	ANXA6 (309)	False
310	ANXA7	ANXA7 (310)	False
653145	ANXA8	ANXA8 (653145)	False
728113	ANXA8L1	ANXA8L1 (728113)	False
8416	ANXA9	ANXA9 (8416)	False
313	AOAH	AOAH (313)	False
26	AOC1	AOC1 (26)	False
314	AOC2	AOC2 (314)	False
8639	AOC3	AOC3 (8639)	False
84909	AOPEP	AOPEP (84909)	False
316	AOX1	AOX1 (316)	False
55435	AP1AR	AP1AR (55435)	False
162	AP1B1	AP1B1 (162)	True
164	AP1G1	AP1G1 (164)	True
8906	AP1G2	AP1G2 (8906)	False
8907	AP1M1	AP1M1 (8907)	True
10053	AP1M2	AP1M2 (10053)	False
1174	AP1S1	AP1S1 (1174)	False
8905	AP1S2	AP1S2 (8905)	False
130340	AP1S3	AP1S3 (130340)	False
160	AP2A1	AP2A1 (160)	True
161	AP2A2	AP2A2 (161)	False
163	AP2B1	AP2B1 (163)	True
1173	AP2M1	AP2M1 (1173)	True
1175	AP2S1	AP2S1 (1175)	True
8546	AP3B1	AP3B1 (8546)	True
8120	AP3B2	AP3B2 (8120)	False
8943	AP3D1	AP3D1 (8943)	True
26985	AP3M1	AP3M1 (26985)	False
10947	AP3M2	AP3M2 (10947)	False
1176	AP3S1	AP3S1 (1176)	False
10239	AP3S2	AP3S2 (10239)	False
10717	AP4B1	AP4B1 (10717)	False
23431	AP4E1	AP4E1 (23431)	False
9179	AP4M1	AP4M1 (9179)	False
11154	AP4S1	AP4S1 (11154)	False
91056	AP5B1	AP5B1 (91056)	False
55745	AP5M1	AP5M1 (55745)	False
55317	AP5S1	AP5S1 (55317)	False
9907	AP5Z1	AP5Z1 (9907)	False
317	APAF1	APAF1 (317)	False
320	APBA1	APBA1 (320)	False
321	APBA2	APBA2 (321)	False
9546	APBA3	APBA3 (9546)	False
322	APBB1	APBB1 (322)	False
54518	APBB1IP	APBB1IP (54518)	False
323	APBB2	APBB2 (323)	False
10307	APBB3	APBB3 (10307)	False
324	APC	APC (324)	True
10297	APC2	APC2 (10297)	False
147495	APCDD1	APCDD1 (147495)	False
164284	APCDD1L	APCDD1L (164284)	False
325	APCS	APCS (325)	False
327	APEH	APEH (327)	False
328	APEX1	APEX1 (328)	False
27301	APEX2	APEX2 (27301)	False
51107	APH1A	APH1A (51107)	True
83464	APH1B	APH1B (83464)	False
8539	API5	API5 (8539)	False
51074	APIP	APIP (51074)	False
200558	APLF	APLF (200558)	False
8862	APLN	APLN (8862)	False
187	APLNR	APLNR (187)	False
333	APLP1	APLP1 (333)	False
334	APLP2	APLP2 (334)	False
57136	APMAP	APMAP (57136)	False
335	APOA1	APOA1 (335)	False
336	APOA2	APOA2 (336)	False
337	APOA4	APOA4 (337)	False
116519	APOA5	APOA5 (116519)	False
338	APOB	APOB (338)	False
339	APOBEC1	APOBEC1 (339)	False
10930	APOBEC2	APOBEC2 (10930)	False
200315	APOBEC3A	APOBEC3A (200315)	False
9582	APOBEC3B	APOBEC3B (9582)	False
27350	APOBEC3C	APOBEC3C (27350)	False
140564	APOBEC3D	APOBEC3D (140564)	False
200316	APOBEC3F	APOBEC3F (200316)	False
60489	APOBEC3G	APOBEC3G (60489)	False
164668	APOBEC3H	APOBEC3H (164668)	False
403314	APOBEC4	APOBEC4 (403314)	False
55911	APOBR	APOBR (55911)	False
341	APOC1	APOC1 (341)	False
344	APOC2	APOC2 (344)	False
345	APOC3	APOC3 (345)	False
346	APOC4	APOC4 (346)	False
347	APOD	APOD (347)	False
348	APOE	APOE (348)	False
319	APOF	APOF (319)	False
350	APOH	APOH (350)	False
8542	APOL1	APOL1 (8542)	False
23780	APOL2	APOL2 (23780)	False
80833	APOL3	APOL3 (80833)	False
80831	APOL5	APOL5 (80831)	False
80830	APOL6	APOL6 (80830)	False
81575	APOLD1	APOLD1 (81575)	False
55937	APOM	APOM (55937)	False
79135	APOO	APOO (79135)	False
139322	APOOL	APOOL (139322)	False
351	APP	APP (351)	False
10513	APPBP2	APPBP2 (10513)	False
26060	APPL1	APPL1 (26060)	False
55198	APPL2	APPL2 (55198)	False
353	APRT	APRT (353)	False
54840	APTX	APTX (54840)	False
358	AQP1	AQP1 (358)	False
89872	AQP10	AQP10 (89872)	False
282679	AQP11	AQP11 (282679)	False
653437	AQP12B	AQP12B (653437)	False
359	AQP2	AQP2 (359)	False
360	AQP3	AQP3 (360)	False
361	AQP4	AQP4 (361)	False
362	AQP5	AQP5 (362)	False
363	AQP6	AQP6 (363)	False
364	AQP7	AQP7 (364)	False
343	AQP8	AQP8 (343)	False
366	AQP9	AQP9 (366)	False
9716	AQR	AQR (9716)	True
367	AR	AR (367)	False
369	ARAF	ARAF (369)	False
116985	ARAP1	ARAP1 (116985)	False
116984	ARAP2	ARAP2 (116984)	False
64411	ARAP3	ARAP3 (64411)	False
23237	ARC	ARC (23237)	False
372	ARCN1	ARCN1 (372)	True
374	AREG	AREG (374)	False
9870	AREL1	AREL1 (9870)	False
375	ARF1	ARF1 (375)	True
377	ARF3	ARF3 (377)	False
378	ARF4	ARF4 (378)	True
381	ARF5	ARF5 (381)	False
382	ARF6	ARF6 (382)	True
55738	ARFGAP1	ARFGAP1 (55738)	False
84364	ARFGAP2	ARFGAP2 (84364)	False
26286	ARFGAP3	ARFGAP3 (26286)	False
10565	ARFGEF1	ARFGEF1 (10565)	False
10564	ARFGEF2	ARFGEF2 (10564)	False
57221	ARFGEF3	ARFGEF3 (57221)	False
27236	ARFIP1	ARFIP1 (27236)	False
23647	ARFIP2	ARFIP2 (23647)	False
10139	ARFRP1	ARFRP1 (10139)	True
383	ARG1	ARG1 (383)	False
384	ARG2	ARG2 (384)	False
503582	ARGFX	ARGFX (503582)	False
55082	ARGLU1	ARGLU1 (55082)	True
392	ARHGAP1	ARHGAP1 (392)	False
79658	ARHGAP10	ARHGAP10 (79658)	False
9824	ARHGAP11A	ARHGAP11A (9824)	True
94134	ARHGAP12	ARHGAP12 (94134)	False
55843	ARHGAP15	ARHGAP15 (55843)	False
55114	ARHGAP17	ARHGAP17 (55114)	False
93663	ARHGAP18	ARHGAP18 (93663)	False
84986	ARHGAP19	ARHGAP19 (84986)	False
57569	ARHGAP20	ARHGAP20 (57569)	False
57584	ARHGAP21	ARHGAP21 (57584)	True
58504	ARHGAP22	ARHGAP22 (58504)	False
57636	ARHGAP23	ARHGAP23 (57636)	False
83478	ARHGAP24	ARHGAP24 (83478)	False
9938	ARHGAP25	ARHGAP25 (9938)	False
23092	ARHGAP26	ARHGAP26 (23092)	False
201176	ARHGAP27	ARHGAP27 (201176)	False
79822	ARHGAP28	ARHGAP28 (79822)	False
9411	ARHGAP29	ARHGAP29 (9411)	True
257106	ARHGAP30	ARHGAP30 (257106)	False
57514	ARHGAP31	ARHGAP31 (57514)	False
9743	ARHGAP32	ARHGAP32 (9743)	False
115703	ARHGAP33	ARHGAP33 (115703)	False
2909	ARHGAP35	ARHGAP35 (2909)	False
158763	ARHGAP36	ARHGAP36 (158763)	False
80728	ARHGAP39	ARHGAP39 (80728)	False
393	ARHGAP4	ARHGAP4 (393)	False
9912	ARHGAP44	ARHGAP44 (9912)	False
23526	ARHGAP45	ARHGAP45 (23526)	True
394	ARHGAP5	ARHGAP5 (394)	False
395	ARHGAP6	ARHGAP6 (395)	False
23779	ARHGAP8	ARHGAP8 (23779)	False
64333	ARHGAP9	ARHGAP9 (64333)	False
396	ARHGDIA	ARHGDIA (396)	False
397	ARHGDIB	ARHGDIB (397)	False
398	ARHGDIG	ARHGDIG (398)	False
9138	ARHGEF1	ARHGEF1 (9138)	False
9639	ARHGEF10	ARHGEF10 (9639)	False
55160	ARHGEF10L	ARHGEF10L (55160)	False
9826	ARHGEF11	ARHGEF11 (9826)	False
23365	ARHGEF12	ARHGEF12 (23365)	True
22899	ARHGEF15	ARHGEF15 (22899)	False
27237	ARHGEF16	ARHGEF16 (27237)	False
9828	ARHGEF17	ARHGEF17 (9828)	False
23370	ARHGEF18	ARHGEF18 (23370)	False
128272	ARHGEF19	ARHGEF19 (128272)	False
9181	ARHGEF2	ARHGEF2 (9181)	False
115557	ARHGEF25	ARHGEF25 (115557)	False
26084	ARHGEF26	ARHGEF26 (26084)	False
64283	ARHGEF28	ARHGEF28 (64283)	False
50650	ARHGEF3	ARHGEF3 (50650)	False
100271715	ARHGEF33	ARHGEF33 (100271715)	False
445328	ARHGEF35	ARHGEF35 (445328)	False
389337	ARHGEF37	ARHGEF37 (389337)	False
54848	ARHGEF38	ARHGEF38 (54848)	False
84904	ARHGEF39	ARHGEF39 (84904)	False
50649	ARHGEF4	ARHGEF4 (50649)	False
55701	ARHGEF40	ARHGEF40 (55701)	False
7984	ARHGEF5	ARHGEF5 (7984)	True
9459	ARHGEF6	ARHGEF6 (9459)	False
8874	ARHGEF7	ARHGEF7 (8874)	True
23229	ARHGEF9	ARHGEF9 (23229)	False
8289	ARID1A	ARID1A (8289)	True
57492	ARID1B	ARID1B (57492)	True
196528	ARID2	ARID2 (196528)	True
1820	ARID3A	ARID3A (1820)	False
10620	ARID3B	ARID3B (10620)	False
138715	ARID3C	ARID3C (138715)	False
5926	ARID4A	ARID4A (5926)	True
51742	ARID4B	ARID4B (51742)	False
10865	ARID5A	ARID5A (10865)	False
84159	ARID5B	ARID5B (84159)	False
25820	ARIH1	ARIH1 (25820)	True
10425	ARIH2	ARIH2 (10425)	True
400	ARL1	ARL1 (400)	True
285598	ARL10	ARL10 (285598)	False
115761	ARL11	ARL11 (115761)	False
392509	ARL13A	ARL13A (392509)	False
200894	ARL13B	ARL13B (200894)	False
80117	ARL14	ARL14 (80117)	False
120534	ARL14EP	ARL14EP (120534)	False
644100	ARL14EPL	ARL14EPL (644100)	False
54622	ARL15	ARL15 (54622)	False
339231	ARL16	ARL16 (339231)	False
402	ARL2	ARL2 (402)	False
23568	ARL2BP	ARL2BP (23568)	False
403	ARL3	ARL3 (403)	False
10124	ARL4A	ARL4A (10124)	False
10123	ARL4C	ARL4C (10123)	False
379	ARL4D	ARL4D (379)	False
26225	ARL5A	ARL5A (26225)	False
221079	ARL5B	ARL5B (221079)	False
390790	ARL5C	ARL5C (390790)	False
84100	ARL6	ARL6 (84100)	False
23204	ARL6IP1	ARL6IP1 (23204)	False
51329	ARL6IP4	ARL6IP4 (51329)	False
10550	ARL6IP5	ARL6IP5 (10550)	False
151188	ARL6IP6	ARL6IP6 (151188)	False
127829	ARL8A	ARL8A (127829)	False
55207	ARL8B	ARL8B (55207)	True
132946	ARL9	ARL9 (132946)	False
55156	ARMC1	ARMC1 (55156)	False
83787	ARMC10	ARMC10 (83787)	False
221481	ARMC12	ARMC12 (221481)	False
84071	ARMC2	ARMC2 (84071)	False
219681	ARMC3	ARMC3 (219681)	False
79798	ARMC5	ARMC5 (79798)	True
93436	ARMC6	ARMC6 (93436)	False
79637	ARMC7	ARMC7 (79637)	True
25852	ARMC8	ARMC8 (25852)	False
80210	ARMC9	ARMC9 (80210)	False
51309	ARMCX1	ARMCX1 (51309)	False
9823	ARMCX2	ARMCX2 (9823)	False
51566	ARMCX3	ARMCX3 (51566)	False
100131755	ARMCX4	ARMCX4 (100131755)	False
64860	ARMCX5	ARMCX5 (64860)	False
54470	ARMCX6	ARMCX6 (54470)	False
339541	ARMH1	ARMH1 (339541)	False
101928603	ARMH2	ARMH2 (101928603)	False
79591	ARMH3	ARMH3 (79591)	True
145407	ARMH4	ARMH4 (145407)	False
387715	ARMS2	ARMS2 (387715)	False
79624	ARMT1	ARMT1 (79624)	False
405	ARNT	ARNT (405)	True
9915	ARNT2	ARNT2 (9915)	False
10552	ARPC1A	ARPC1A (10552)	False
10095	ARPC1B	ARPC1B (10095)	False
10109	ARPC2	ARPC2 (10109)	True
10094	ARPC3	ARPC3 (10094)	True
10093	ARPC4	ARPC4 (10093)	True
10092	ARPC5	ARPC5 (10092)	False
81873	ARPC5L	ARPC5L (81873)	False
348110	ARPIN	ARPIN (348110)	False
10776	ARPP19	ARPP19 (10776)	False
10777	ARPP21	ARPP21 (10777)	False
407	ARR3	ARR3 (407)	False
408	ARRB1	ARRB1 (408)	False
409	ARRB2	ARRB2 (409)	False
92714	ARRDC1	ARRDC1 (92714)	False
27106	ARRDC2	ARRDC2 (27106)	False
57561	ARRDC3	ARRDC3 (57561)	True
91947	ARRDC4	ARRDC4 (91947)	False
645432	ARRDC5	ARRDC5 (645432)	False
410	ARSA	ARSA (410)	False
411	ARSB	ARSB (411)	False
414	ARSD	ARSD (414)	False
416	ARSF	ARSF (416)	False
22901	ARSG	ARSG (22901)	False
347527	ARSH	ARSH (347527)	False
340075	ARSI	ARSI (340075)	False
79642	ARSJ	ARSJ (79642)	False
153642	ARSK	ARSK (153642)	False
415	ARSL	ARSL (415)	False
417	ART1	ART1 (417)	False
419	ART3	ART3 (419)	False
420	ART4	ART4 (420)	False
116969	ART5	ART5 (116969)	False
9048	ARTN	ARTN (9048)	False
64801	ARV1	ARV1 (64801)	False
421	ARVCF	ARVCF (421)	False
170302	ARX	ARX (170302)	False
57412	AS3MT	AS3MT (57412)	False
427	ASAH1	ASAH1 (427)	False
56624	ASAH2	ASAH2 (56624)	False
50807	ASAP1	ASAP1 (50807)	False
8853	ASAP2	ASAP2 (8853)	False
55616	ASAP3	ASAP3 (55616)	False
51665	ASB1	ASB1 (51665)	False
136371	ASB10	ASB10 (136371)	False
140456	ASB11	ASB11 (140456)	False
142689	ASB12	ASB12 (142689)	False
79754	ASB13	ASB13 (79754)	False
142686	ASB14	ASB14 (142686)	False
142685	ASB15	ASB15 (142685)	False
92591	ASB16	ASB16 (92591)	False
127247	ASB17	ASB17 (127247)	False
401036	ASB18	ASB18 (401036)	False
51676	ASB2	ASB2 (51676)	False
51130	ASB3	ASB3 (51130)	False
51666	ASB4	ASB4 (51666)	False
140458	ASB5	ASB5 (140458)	False
140459	ASB6	ASB6 (140459)	False
140460	ASB7	ASB7 (140460)	False
140461	ASB8	ASB8 (140461)	False
140462	ASB9	ASB9 (140462)	False
51008	ASCC1	ASCC1 (51008)	False
84164	ASCC2	ASCC2 (84164)	True
10973	ASCC3	ASCC3 (10973)	True
429	ASCL1	ASCL1 (429)	False
430	ASCL2	ASCL2 (430)	False
56676	ASCL3	ASCL3 (56676)	False
121549	ASCL4	ASCL4 (121549)	False
647219	ASCL5	ASCL5 (647219)	False
25842	ASF1A	ASF1A (25842)	True
55723	ASF1B	ASF1B (55723)	False
432	ASGR1	ASGR1 (432)	False
433	ASGR2	ASGR2 (433)	False
55870	ASH1L	ASH1L (55870)	True
9070	ASH2L	ASH2L (9070)	True
41	ASIC1	ASIC1 (41)	False
40	ASIC2	ASIC2 (40)	False
9311	ASIC3	ASIC3 (9311)	False
55515	ASIC4	ASIC4 (55515)	False
51802	ASIC5	ASIC5 (51802)	False
434	ASIP	ASIP (434)	False
435	ASL	ASL (435)	False
440	ASNS	ASNS (440)	True
54529	ASNSD1	ASNSD1 (54529)	False
443	ASPA	ASPA (443)	False
554235	ASPDH	ASPDH (554235)	False
374569	ASPG	ASPG (374569)	False
444	ASPH	ASPH (444)	False
253982	ASPHD1	ASPHD1 (253982)	False
57168	ASPHD2	ASPHD2 (57168)	False
259266	ASPM	ASPM (259266)	True
151516	ASPRV1	ASPRV1 (151516)	False
79058	ASPSCR1	ASPSCR1 (79058)	False
80150	ASRGL1	ASRGL1 (80150)	False
445	ASS1	ASS1 (445)	False
28990	ASTE1	ASTE1 (28990)	False
431705	ASTL	ASTL (431705)	False
460	ASTN1	ASTN1 (460)	False
23245	ASTN2	ASTN2 (23245)	False
171023	ASXL1	ASXL1 (171023)	False
80816	ASXL3	ASXL3 (80816)	False
136991	ASZ1	ASZ1 (136991)	False
84896	ATAD1	ATAD1 (84896)	False
29028	ATAD2	ATAD2 (29028)	False
54454	ATAD2B	ATAD2B (54454)	False
55210	ATAD3A	ATAD3A (55210)	True
83858	ATAD3B	ATAD3B (83858)	False
219293	ATAD3C	ATAD3C (219293)	False
79915	ATAD5	ATAD5 (79915)	False
79969	ATAT1	ATAT1 (79969)	False
85300	ATCAY	ATCAY (85300)	False
11101	ATE1	ATE1 (11101)	False
466	ATF1	ATF1 (466)	False
1386	ATF2	ATF2 (1386)	False
467	ATF3	ATF3 (467)	False
468	ATF4	ATF4 (468)	False
22809	ATF5	ATF5 (22809)	False
22926	ATF6	ATF6 (22926)	False
1388	ATF6B	ATF6B (1388)	False
11016	ATF7	ATF7 (11016)	False
55729	ATF7IP	ATF7IP (55729)	True
80063	ATF7IP2	ATF7IP2 (80063)	False
83734	ATG10	ATG10 (83734)	False
60673	ATG101	ATG101 (60673)	True
9140	ATG12	ATG12 (9140)	True
9776	ATG13	ATG13 (9776)	True
22863	ATG14	ATG14 (22863)	False
55054	ATG16L1	ATG16L1 (55054)	False
89849	ATG16L2	ATG16L2 (89849)	False
23130	ATG2A	ATG2A (23130)	False
55102	ATG2B	ATG2B (55102)	False
64422	ATG3	ATG3 (64422)	True
115201	ATG4A	ATG4A (115201)	False
23192	ATG4B	ATG4B (23192)	False
84938	ATG4C	ATG4C (84938)	False
84971	ATG4D	ATG4D (84971)	False
9474	ATG5	ATG5 (9474)	False
10533	ATG7	ATG7 (10533)	True
79065	ATG9A	ATG9A (79065)	True
471	ATIC	ATIC (471)	True
51062	ATL1	ATL1 (51062)	False
64225	ATL2	ATL2 (64225)	False
25923	ATL3	ATL3 (25923)	False
472	ATM	ATM (472)	True
23300	ATMIN	ATMIN (23300)	True
1822	ATN1	ATN1 (1822)	False
474	ATOH1	ATOH1 (474)	False
220202	ATOH7	ATOH7 (220202)	False
84913	ATOH8	ATOH8 (84913)	False
56204	ATOSA	ATOSA (56204)	False
80256	ATOSB	ATOSB (80256)	False
475	ATOX1	ATOX1 (475)	False
57194	ATP10A	ATP10A (57194)	False
23120	ATP10B	ATP10B (23120)	False
57205	ATP10D	ATP10D (57205)	False
23250	ATP11A	ATP11A (23250)	False
23200	ATP11B	ATP11B (23200)	False
286410	ATP11C	ATP11C (286410)	False
479	ATP12A	ATP12A (479)	False
57130	ATP13A1	ATP13A1 (57130)	True
23400	ATP13A2	ATP13A2 (23400)	False
79572	ATP13A3	ATP13A3 (79572)	False
84239	ATP13A4	ATP13A4 (84239)	False
344905	ATP13A5	ATP13A5 (344905)	False
476	ATP1A1	ATP1A1 (476)	True
477	ATP1A2	ATP1A2 (477)	False
478	ATP1A3	ATP1A3 (478)	False
480	ATP1A4	ATP1A4 (480)	False
481	ATP1B1	ATP1B1 (481)	False
482	ATP1B2	ATP1B2 (482)	False
483	ATP1B3	ATP1B3 (483)	True
23439	ATP1B4	ATP1B4 (23439)	False
91419	ATP23	ATP23 (91419)	False
487	ATP2A1	ATP2A1 (487)	False
488	ATP2A2	ATP2A2 (488)	True
489	ATP2A3	ATP2A3 (489)	False
490	ATP2B1	ATP2B1 (490)	False
491	ATP2B2	ATP2B2 (491)	False
492	ATP2B3	ATP2B3 (492)	False
493	ATP2B4	ATP2B4 (493)	False
27032	ATP2C1	ATP2C1 (27032)	True
9914	ATP2C2	ATP2C2 (9914)	False
495	ATP4A	ATP4A (495)	False
496	ATP4B	ATP4B (496)	False
498	ATP5F1A	ATP5F1A (498)	True
506	ATP5F1B	ATP5F1B (506)	True
509	ATP5F1C	ATP5F1C (509)	True
513	ATP5F1D	ATP5F1D (513)	True
514	ATP5F1E	ATP5F1E (514)	True
93974	ATP5IF1	ATP5IF1 (93974)	False
516	ATP5MC1	ATP5MC1 (516)	False
517	ATP5MC2	ATP5MC2 (517)	False
518	ATP5MC3	ATP5MC3 (518)	False
521	ATP5ME	ATP5ME (521)	True
9551	ATP5MF	ATP5MF (9551)	True
10632	ATP5MG	ATP5MG (10632)	True
267020	ATP5MGL	ATP5MGL (267020)	False
9556	ATP5MJ	ATP5MJ (9556)	True
84833	ATP5MK	ATP5MK (84833)	False
515	ATP5PB	ATP5PB (515)	True
10476	ATP5PD	ATP5PD (10476)	True
522	ATP5PF	ATP5PF (522)	True
539	ATP5PO	ATP5PO (539)	True
537	ATP6AP1	ATP6AP1 (537)	False
10159	ATP6AP2	ATP6AP2 (10159)	False
535	ATP6V0A1	ATP6V0A1 (535)	True
23545	ATP6V0A2	ATP6V0A2 (23545)	True
50617	ATP6V0A4	ATP6V0A4 (50617)	False
533	ATP6V0B	ATP6V0B (533)	True
527	ATP6V0C	ATP6V0C (527)	True
9114	ATP6V0D1	ATP6V0D1 (9114)	False
245972	ATP6V0D2	ATP6V0D2 (245972)	False
8992	ATP6V0E1	ATP6V0E1 (8992)	True
155066	ATP6V0E2	ATP6V0E2 (155066)	False
523	ATP6V1A	ATP6V1A (523)	True
525	ATP6V1B1	ATP6V1B1 (525)	False
526	ATP6V1B2	ATP6V1B2 (526)	True
528	ATP6V1C1	ATP6V1C1 (528)	True
245973	ATP6V1C2	ATP6V1C2 (245973)	False
51382	ATP6V1D	ATP6V1D (51382)	True
529	ATP6V1E1	ATP6V1E1 (529)	True
90423	ATP6V1E2	ATP6V1E2 (90423)	False
9296	ATP6V1F	ATP6V1F (9296)	True
9550	ATP6V1G1	ATP6V1G1 (9550)	True
534	ATP6V1G2	ATP6V1G2 (534)	False
127124	ATP6V1G3	ATP6V1G3 (127124)	False
51606	ATP6V1H	ATP6V1H (51606)	True
538	ATP7A	ATP7A (538)	False
540	ATP7B	ATP7B (540)	False
10396	ATP8A1	ATP8A1 (10396)	False
51761	ATP8A2	ATP8A2 (51761)	False
5205	ATP8B1	ATP8B1 (5205)	False
57198	ATP8B2	ATP8B2 (57198)	False
148229	ATP8B3	ATP8B3 (148229)	False
79895	ATP8B4	ATP8B4 (79895)	False
10079	ATP9A	ATP9A (10079)	False
374868	ATP9B	ATP9B (374868)	False
64756	ATPAF1	ATPAF1 (64756)	False
91647	ATPAF2	ATPAF2 (91647)	True
134145	ATPSCKMT	ATPSCKMT (134145)	False
545	ATR	ATR (545)	True
51374	ATRAID	ATRAID (51374)	False
84126	ATRIP	ATRIP (84126)	True
8455	ATRN	ATRN (8455)	True
26033	ATRNL1	ATRNL1 (26033)	False
546	ATRX	ATRX (546)	False
6310	ATXN1	ATXN1 (6310)	False
25814	ATXN10	ATXN10 (25814)	False
342371	ATXN1L	ATXN1L (342371)	False
6311	ATXN2	ATXN2 (6311)	False
11273	ATXN2L	ATXN2L (11273)	True
4287	ATXN3	ATXN3 (4287)	False
92552	ATXN3L	ATXN3L (92552)	False
6314	ATXN7	ATXN7 (6314)	True
222255	ATXN7L1	ATXN7L1 (222255)	False
127002	ATXN7L2	ATXN7L2 (127002)	False
56970	ATXN7L3	ATXN7L3 (56970)	True
552889	ATXN7L3B	ATXN7L3B (552889)	False
549	AUH	AUH (549)	False
79000	AUNIP	AUNIP (79000)	False
550	AUP1	AUP1 (550)	True
6790	AURKA	AURKA (6790)	True
54998	AURKAIP1	AURKAIP1 (54998)	True
