ModelID,0,1,2,3,4,5,6,7,8,9
ACH-000680,-0.4338869,-0.66271514,-0.4023864,-0.59442866,-0.245033,-0.13816836,-0.2853649,-1.8783933,-1.1534052,-1.3096296
ACH-000191,-1.1703207,1.5555235,-0.24564841,-0.25631803,0.66280067,0.42005217,0.48363855,0.30848876,0.9117287,1.3030308
ACH-000633,-0.2715174,-0.9227717,1.3237764,-1.6922593,1.0410554,-0.31476885,0.48838624,-0.93020606,-1.055682,0.05878547
ACH-001422,-0.15920848,-0.5909713,-1.1958988,-0.009447619,-0.9366175,-0.4851365,-0.38796204,-1.3643836,-1.976018,-0.57634354
ACH-000410,1.0738069,-0.38314897,0.61829025,-0.85034585,0.8566888,0.58359706,-0.10418284,0.6500049,1.0764716,0.10935271
ACH-000471,-1.7031475,1.8910241,-0.49522364,1.415403,1.6409672,-1.393585,-0.7480314,0.8197044,0.8192967,-0.7371128
ACH-000005,-1.3480947,-1.0892684,-0.55139935,1.4509186,0.09957838,1.4439588,-0.49343812,-0.8110289,0.05818133,-1.8062687
ACH-001054,1.0204126,-0.71201086,1.3836484,1.2498885,1.3856726,0.051540613,-0.22220433,-1.4383314,1.6590823,1.3868195
ACH-000037,-0.29192856,-0.3254692,-1.3706588,-1.0514376,-1.3715303,-0.53134084,0.31890106,0.49442124,0.57436085,-0.46269286
ACH-000192,-0.63762206,-1.5070899,-0.16626894,-1.6822337,0.63413733,-0.2515409,0.74201834,0.11064333,-0.64048684,-1.4079843
ACH-001819,0.5858028,-0.29571536,-0.73730683,0.15884739,1.180199,-0.487329,0.5847363,-0.020058528,-0.37347057,-0.93366086
ACH-001698,-0.17374349,1.0639284,0.5632945,-0.6546768,2.529802,1.4705505,0.7763671,-1.9666121,0.5994291,0.22692606
ACH-001500,0.19185787,0.19460471,1.6555905,-0.3478554,0.8390089,1.0145595,0.14259359,2.0054224,-0.37028277,0.65873367
ACH-000452,1.4327037,1.5859371,-0.079830796,-0.061549246,0.20461065,0.8178457,0.57903993,-0.64147806,0.4018668,-0.6248578
ACH-000859,-0.7645551,1.0300771,-0.364505,1.5284607,-1.6295068,-0.20107952,0.42629492,0.35716426,-1.1161526,-1.1912904
ACH-000876,-0.6621588,-1.3921499,0.2721878,-0.18142518,-0.13666356,-0.086224005,0.56614614,0.025185257,-2.1956816,-0.67109406
ACH-000040,-1.6955009,-0.083287,-1.1113434,-1.4646928,0.6593757,-0.14616805,-0.29851836,0.48393092,1.3443838,-1.0925341
ACH-000045,-1.6389289,-1.001073,1.8655269,1.6578791,0.23290378,-0.32221472,0.58086455,-0.21075097,0.101630226,0.7561989
ACH-000834,-1.2338642,1.4959793,1.1321393,-0.51636827,0.13916421,2.5802426,0.15086426,-1.8763461,1.7897943,-0.6185458
ACH-000273,0.46660838,0.45358825,-0.5220153,1.2697852,-1.5113189,0.025237506,-0.6453372,0.21423048,0.6117864,-0.19787204
ACH-000805,0.26566768,-0.62426394,0.02490297,-0.47682735,0.15802708,1.5323361,0.13325955,-0.69569284,0.5486983,-0.50817263
ACH-000581,0.38967687,-0.40396953,-0.21144424,1.5066313,-0.947874,-0.14239517,-0.88087857,-1.7612116,-0.4835403,-1.064222
ACH-000257,-0.8048531,-1.283996,-0.2969053,-0.15776406,-1.1590097,-1.6342047,0.9266939,-0.5711764,-1.7639215,-0.5163015
ACH-001459,-0.46601775,-0.10309821,0.3120603,-0.44652146,-0.9201559,2.6563196,-1.1873641,-0.71457446,-1.1467865,-0.9764023
ACH-000695,0.14120287,-0.9832678,-0.99958944,-0.081504844,-0.15128945,-0.46460807,-1.4722095,-1.5639832,-1.933826,-1.4414129
ACH-000984,0.38437837,-0.9249582,-0.81046224,-0.64922357,0.78360015,-0.7846001,1.126093,-0.25132027,-0.9866609,0.20393759
ACH-000804,-0.29540053,-1.5028814,1.2193106,0.5856354,0.42575502,2.70952,0.16608995,0.03516373,-0.5077578,0.05619955
ACH-002002,-0.48330495,0.5900801,2.2547882,0.6028809,-0.6166985,-0.3840913,-0.08302432,0.6129656,0.23970231,2.6911764
ACH-000819,-0.34879974,0.27594,0.037171423,-0.37025163,-0.047472715,0.3620674,0.3226691,0.6146483,1.018349,-0.39313537
ACH-000979,1.8270462,-0.5563589,0.635509,0.03583902,-0.94345427,0.75886536,0.087021224,0.08987929,0.5348636,-0.117589965
ACH-000957,-0.5154101,-0.47980767,0.76593834,0.63314044,0.9132015,-0.22972184,0.8303452,-1.1615419,-0.7156514,0.37802082
ACH-001510,-0.121973515,1.8153869,0.7110512,-0.82934237,0.055502288,-0.042844355,-0.8007694,-0.9833961,0.1765095,0.033869624
ACH-000195,-0.96338654,-1.6061361,0.21034417,0.02950387,-0.7310524,2.2579758,1.345104,-1.267909,-1.5450722,-1.207458
ACH-001212,-0.0074786767,-0.5262166,-0.10698086,-0.37909862,0.94612896,1.2068974,-0.5174281,0.9981154,0.32905784,2.0393684
ACH-000424,0.4236719,0.5265192,1.1456257,-0.06655586,-0.16234261,-0.38735938,-1.098029,-0.44063377,2.196519,-1.0554087
ACH-001197,-0.30993485,0.02243501,0.23897654,2.0229657,0.5386806,-0.17124122,-0.97753906,-0.69584495,0.7598426,-1.0272657
ACH-000067,-0.9166825,0.5455914,-0.56058335,-0.7615906,0.61296964,-0.9308266,1.0416001,0.40214658,0.30163816,-0.16211937
ACH-000963,-1.365109,-1.34669,-0.6758466,-0.321574,0.36119035,0.84446335,0.5308817,-0.40644354,-1.8168586,-0.63429034
ACH-001061,0.025856636,0.87545645,1.7345243,1.657077,-0.993754,-0.65373397,-1.5948539,-0.23326151,0.18985315,-1.6202908
ACH-000827,0.71434325,0.5623615,-0.84236693,0.8350859,0.2122052,-0.36862433,0.47143215,0.5337743,-0.2362616,2.1327922
ACH-000060,0.26356453,0.77662003,-0.7806816,-1.0877441,-0.07888349,-0.8883449,0.16129503,-1.734473,-0.45417917,-1.4203207
ACH-000820,1.1492653,-1.2489823,-0.36733586,-0.08408188,-1.5045363,-0.26856476,0.0740571,-0.25950322,-0.71688145,0.18466583
ACH-000597,0.035801798,-1.6394545,0.9115703,-0.4384833,-1.0985271,2.0046816,0.46608537,0.28478253,0.0056084692,1.6642355
ACH-001151,-0.7157402,1.5808307,-1.0357457,1.8292172,0.886852,-0.4047253,-0.6962949,0.17538333,-0.29128584,0.41891202
ACH-000378,1.5219387,-0.11741567,-0.22072756,-0.46158615,-0.49847096,0.33151585,-1.5322769,0.44446027,-0.23437655,0.51138055
ACH-000888,-0.110225976,-0.43657643,0.8960756,0.25990003,0.61097497,-0.114387274,-2.2901087,1.0695674,-1.372148,-1.370167
ACH-000593,-1.6786624,1.2786441,-0.19699009,-0.78368056,0.08806723,-0.378065,-1.7575775,0.45515138,-1.1221797,0.010055661
ACH-002295,0.11084914,0.77272934,-0.23254116,1.1738901,-0.8614119,0.62111044,-0.6314404,0.42415422,0.5359058,0.256414
ACH-001548,1.1273184,-0.6265999,-0.13039604,-0.046774697,0.25367868,-0.9238992,-0.98244923,-0.5664516,1.1908345,0.6417301
ACH-000913,-0.41470426,1.1708888,1.0401058,0.47926754,0.7314606,1.5702446,-0.09027755,0.9298831,0.9558847,0.13709512
ACH-002511,1.2710171,-0.4105484,-1.9260696,-0.37835297,0.0191551,-0.57626027,1.3238528,0.87877715,-0.60316163,-0.12753291
ACH-000115,-0.521292,-0.914534,-1.335488,-0.11639504,2.8269148,0.20196933,0.7962508,-1.7953076,-0.53971606,-0.34769082
ACH-001521,-0.6211741,-0.6793606,-1.6943065,-1.4535244,1.2350584,0.1567634,-0.791757,-0.5829826,-0.7446109,-0.9608028
ACH-002285,0.513381,1.3509564,2.7645152,-0.20134951,0.4901056,0.3053859,-1.5823419,-1.3298295,2.5280826,1.5557575
ACH-000632,-1.1895778,1.203134,0.34908202,-0.2810287,0.06317189,-0.88028264,-0.35820088,0.39744723,1.8555719,1.2563608
ACH-000601,0.14946648,1.8965309,1.9730031,1.558861,-0.3410003,-0.0038762093,-0.17489737,0.4089119,1.5059686,0.8919947
ACH-000666,1.2609978,-0.15864545,-0.103909075,0.3063745,0.08534635,0.6354564,0.41401204,1.0110879,-0.996782,-1.7736411
ACH-000915,0.37787193,-0.19516553,1.619372,0.24368557,0.5691519,-0.8927375,-0.19020945,1.2655184,-0.23078886,-1.2763698
ACH-001977,-0.9737328,0.88428795,1.2575383,1.5104272,0.068017006,0.6691966,-0.33940673,0.8115119,-0.6715417,0.92249465
ACH-002250,-0.38974535,-0.37296462,1.0986707,-1.6018407,-0.53781223,0.5094139,0.612527,-2.616003,0.5474877,-1.6249973
ACH-001623,-0.790623,-0.35380918,-1.4171234,-0.89784443,1.0477562,-0.13704193,-0.51835537,0.58485985,0.51206815,1.5374427
ACH-001735,-0.9860736,-0.5535274,0.39836317,3.250803,1.3175523,-0.34090468,0.13432914,0.37206024,0.5180038,-0.4333977
ACH-002059,1.2256999,0.12536032,1.6386809,1.7841145,-0.03040319,0.019480258,-1.1762081,-0.21632335,0.8560397,-0.83700216
ACH-002020,1.7037101,0.10914067,-0.068793684,-0.61183095,1.1911687,-0.59668237,1.8982978,-0.23499763,-0.32812732,-1.3700852
ACH-000455,0.026428223,1.1118997,1.3888485,-0.26656002,-0.6836091,-0.92343897,1.2199975,0.1204606,1.4236084,0.91229355
ACH-000701,0.77685964,-1.4368372,-1.0739137,-1.760067,-0.40060514,0.25724775,-0.8926945,-1.8676617,-1.3028895,0.5738561
ACH-000811,-1.2333138,-0.46901655,-1.6008542,-1.1948488,0.8294641,0.378848,-0.59213483,0.7968241,-0.41328162,-0.5484886
ACH-000856,-1.1000391,-0.1560807,2.1760523,0.2879589,-0.2375882,-0.41207802,-0.16145116,0.4788961,-0.1153335,2.532813
ACH-000762,-1.6176596,0.66645,-0.4142448,0.75794053,-0.27548754,0.73805207,-0.27615005,-1.2758645,0.3256843,0.1480574
ACH-000621,-1.8709047,0.55451995,-1.319931,-0.43559536,1.2360091,-1.409973,0.20381573,0.5624113,-1.4942489,0.05319056
ACH-001740,1.4908969,-0.1036627,0.085339606,1.5856628,0.675419,2.234636,1.244053,-0.42223814,-0.12727654,1.1357379
ACH-001388,-0.11128837,-0.22943303,-1.1904322,-0.37729365,0.10169321,-1.2339015,1.7821724,-0.849038,-0.46157545,-0.1723218
ACH-000824,0.013655603,0.93523294,-0.8685879,-0.17903396,-0.7393521,-0.7986879,-0.92211163,-1.8183774,0.072807126,1.0076462
ACH-001164,-0.06576592,-1.4543848,0.6575737,-0.56751025,-0.21288559,1.1077156,-0.3392529,0.022429079,0.863258,1.2483041
ACH-001525,-0.12386602,1.2638016,-0.28523588,0.13850069,0.54672384,-0.4059744,0.34108454,-1.9383237,-0.40684396,0.4193813
ACH-000988,0.41515255,-0.5130886,-0.6382394,0.074742705,0.041022446,2.1981175,-1.6553429,-1.3463815,0.05455637,-0.29716614
ACH-001190,-0.3404882,0.5387022,-0.9357571,0.049716175,-0.45178175,-0.2456645,0.5619155,1.6974096,-0.56436,-1.20292
ACH-000332,0.06892477,1.1364862,-1.2514546,0.43803185,-0.2569418,-1.8436091,0.3576175,-1.6639893,-0.41372758,0.3766977
ACH-000281,-0.6179731,0.19398126,-1.1317543,0.04159192,-0.8949696,-0.82566917,0.27000916,-1.0283079,-1.1980283,-0.17300937
ACH-002269,-0.38357902,0.12425417,0.85790753,0.9461835,-2.5209117,0.0053324997,0.27974272,-0.29451585,1.1344098,-1.1642882
ACH-000478,0.70117205,0.9863705,-1.4388713,0.0070091933,3.432461,0.29820526,0.8157836,0.595762,0.43364137,0.07138559
ACH-000477,-1.3645123,-0.34214938,-0.73389345,-0.22791684,0.40386248,1.073086,-1.5797343,0.22514722,-0.8444205,-0.13746166
ACH-000592,-0.4936731,-0.68182325,-0.913252,-0.36052018,0.61559623,-0.13335514,-0.67216134,0.6359354,0.8687749,-0.35930392
ACH-000271,-0.40696013,-0.62156904,2.091082,2.8529983,-1.2046256,-0.42088306,0.42755905,-1.3326774,2.501447,-0.5123283
ACH-001356,1.0098752,0.41857815,-1.5980653,-0.5591719,0.15243515,-1.9151537,1.2984221,1.28538,-0.5796967,-0.2097919
ACH-002460,0.11285608,0.4286115,0.36942708,0.5703671,-0.4574621,2.3826842,-0.9194099,0.55276895,-1.0539726,2.2369988
ACH-000558,-0.9052715,-0.21632701,-0.16792926,-1.6094947,0.94299424,0.16018015,2.2329504,0.25407052,0.7569723,1.1121397
ACH-000846,0.27459902,-0.7565922,0.70497787,-0.960719,-0.8287003,-1.074215,1.0930473,-1.107657,0.08888091,-0.43732113
ACH-001960,-1.3017488,1.415845,0.8870507,-0.9065465,-0.012991667,-0.9917897,0.54757994,-0.29237944,1.2996577,-0.07301983
ACH-001653,0.4050767,1.4587407,0.94059694,0.5397311,-1.4351517,-0.8600922,-0.47938874,-0.37199935,-0.738704,-0.56811213
ACH-000294,-1.6388147,-0.20279785,-0.41345042,2.4981182,-2.035329,2.0231323,-0.32344255,-0.5998577,0.55610687,-0.10278418
ACH-000704,-0.24612917,-0.7083126,-0.65961176,-0.87305,-1.1023536,0.2873389,-0.69183904,0.56764495,-0.60554934,0.41963342
ACH-000817,-0.95757544,0.11044747,-0.18557024,3.2341905,0.6064228,0.5958973,-0.35151333,0.030472636,0.47679943,-1.1037925
ACH-000279,0.30213,0.3424701,1.4569821,0.65019155,-1.3009229,0.47910702,0.038371503,-1.0279022,0.26020247,0.07921708
ACH-000775,0.072998405,0.16815072,1.195515,0.07861714,-1.0298641,1.1875942,0.57537943,0.034270227,-0.76839435,-0.78601265
ACH-000694,0.19349724,1.239748,1.5660574,-1.6961458,-2.115509,1.0705243,1.7821183,-0.75660104,-0.7027279,0.6219948
ACH-000253,-0.038560875,0.5166486,-0.39119834,2.3372715,1.5250378,0.9421313,-3.0627255,-0.74244004,0.70341676,-0.5398985
ACH-000375,0.9448622,-0.5829351,1.1235328,1.57722,1.3698066,0.5872251,-0.120918155,0.41338626,-0.16208576,2.3274534
ACH-001418,1.4107488,1.2689843,0.6581737,-0.7667849,-1.2281616,0.42258102,-0.38810217,-0.59901905,-1.5068557,-0.8863621
ACH-000075,-0.96522045,-0.8590147,-0.9270153,-1.2522401,-0.29074097,-0.51575106,-0.31099385,0.4775771,0.30477893,1.6981153
ACH-000976,-0.3849179,1.5616399,-0.9895325,1.4502814,0.29212415,-0.67299145,-0.58868057,0.08622144,0.6509516,1.7027471
ACH-000047,0.16777577,0.88991296,2.2794275,1.4670546,0.4271973,0.8732444,-0.53454816,1.2961836,-0.90172493,0.53224677
ACH-001433,1.0872222,0.27145723,-0.050513145,0.32231316,-1.4203349,-1.034106,-0.26761445,0.05247307,-0.010644227,-0.4807307
ACH-000286,-1.3762951,-0.4602182,0.04302235,0.034962557,0.16790639,-0.10294247,-0.805161,-0.65850616,-1.2501991,-0.4120301
ACH-000414,-1.2795122,0.9112331,0.2834683,-0.33866054,1.0608149,1.3825678,-1.1607596,-1.2238872,-0.6253699,0.77484965
ACH-000181,-1.2397954,1.1330419,-0.010430118,0.5602288,-1.2825196,1.889879,1.2084444,-1.05685,-0.13953617,1.3724616
ACH-001346,1.2450871,1.0899715,-0.13944969,0.29954118,0.8471458,0.66744137,-0.30438125,-1.5691444,0.20027494,-0.5681084
ACH-001129,0.62784624,-1.4405277,-0.26640832,0.31452626,-1.0775986,0.09069723,-1.1205267,-0.94032896,-0.080594085,-0.48539925
ACH-000143,0.2883286,0.13796973,1.001189,0.44201756,0.32526803,0.77539355,0.43171176,-1.0419656,0.8585515,-0.3600318
ACH-002045,0.33341318,0.66349673,0.4169504,-0.605467,-1.2782646,-0.2512642,1.6676923,-1.5863109,-0.13188106,-0.3795735
ACH-001322,-0.04564476,-0.22840557,1.1216516,-0.6854176,0.011240035,1.427044,0.3636088,-1.2734342,1.4752197,-0.03165146
ACH-000937,0.119875014,-0.46148422,0.9541219,3.1307783,-0.2870945,-1.4407448,0.5359386,-0.36602783,0.96447027,-0.04847902
ACH-000836,-0.7439323,1.7827878,0.07538242,0.07934147,-0.66300654,0.22512022,-1.1517973,0.24681407,-0.22796723,-0.65030324
ACH-000021,1.9914349,0.27431297,-0.6610718,-0.48892778,-0.5076463,-0.56173486,0.6029234,0.63417315,-1.1197001,-0.8266165
ACH-001496,0.151927,1.3556951,0.42267117,0.6311325,0.20527428,0.2777214,0.105858415,-1.1670401,-0.7812247,-0.41790617
ACH-001228,0.68521464,-0.5529471,-0.6990785,-0.642915,1.0225031,0.09912777,0.5361427,-2.2260206,0.19718751,-0.57586944
ACH-001453,-0.172328,1.5434548,0.10984625,0.2526928,0.29121488,0.6961478,-0.08401656,-0.48928636,0.5575885,0.5905019
ACH-002044,-0.121407725,0.39982253,2.151025,0.72544503,-0.46857035,-1.2175289,0.0019441247,-1.1671212,-0.08744496,-0.47114176
ACH-000848,0.9449611,-0.16727898,1.8243061,0.12272926,1.4246144,-0.7697476,-0.916602,-0.3180367,-0.5075649,-1.5946735
ACH-000426,-0.8524724,-1.1729975,-0.782843,0.8035243,0.3817746,2.804821,-1.0785164,-0.13496403,-0.67538726,-0.8713603
ACH-000098,-0.692916,-0.05293556,-0.122374296,-0.7801024,0.29292214,-0.5991856,0.05221027,0.15747559,1.0118458,-0.79546666
ACH-002119,1.1124802,-0.55838233,0.908304,-0.46844748,1.282121,-0.5436569,-2.299686,-0.4784322,0.43316638,1.7303393
ACH-000308,0.56102246,0.27232015,-0.7554481,-0.009160191,1.7216358,-0.5441235,0.7999042,0.9537777,-0.693372,0.603389
ACH-002048,0.31049082,-0.039215744,1.5967939,-0.14713608,1.0956651,1.3119603,-0.0054955147,-0.2119011,1.1933414,1.4037695
ACH-000783,0.3796358,-0.16169819,-1.3267484,-0.16874392,-0.119834185,-0.792728,1.735139,-0.15920353,-1.4104335,0.9996089
ACH-000335,-1.1713444,-0.5877966,-0.16322088,0.13018274,-0.56575125,-1.3272119,-0.748037,-0.3079326,-0.7861504,1.4233238
ACH-000571,-0.32577395,0.254472,-1.1982887,-1.0320904,0.43728673,-0.25692454,0.092748195,0.89057267,-0.120926045,-0.7943914
ACH-000833,0.07767919,-1.0496907,0.50635195,-0.12826684,-1.1467466,1.6556287,-0.59621173,0.082506835,-0.93133175,-0.26109803
ACH-000763,0.15186352,-1.3582853,0.41411066,0.810749,-0.21823049,2.8923495,-0.22798795,-0.99714714,-0.19729388,-0.5230623
ACH-000052,1.138441,0.16878086,-0.37886518,0.49974373,-0.5706751,1.5161728,-1.6087322,0.30887187,1.5830523,-0.16214037
ACH-000799,1.3182237,-0.75203675,-0.57131255,0.33831248,-0.71769565,1.2640326,1.0906103,1.0527377,-1.2712375,1.4165382
ACH-000821,-0.61518455,-1.3524557,-0.4480796,0.76585317,0.7137581,1.6297385,0.58852196,-0.9015364,-0.53789496,0.5375818
ACH-000758,-0.1294033,-0.27811334,1.6901921,-0.20410486,0.36532432,-1.3514516,-1.0368705,-0.8603128,-1.0647924,-0.034751773
ACH-001481,-0.14613974,0.03717404,-0.19856215,-0.032361537,1.1390694,0.54672134,0.21505958,0.051543966,1.8340045,-0.72767365
ACH-000651,-0.87470853,-0.39653385,1.3734018,-0.28738624,0.083898485,-0.97873783,-0.9473605,-0.29884315,-0.35817623,-0.03289163
ACH-000151,0.45703715,-1.4096369,-0.2045997,2.0070949,1.5677928,1.3437309,-0.368017,0.1919283,0.57660973,-1.1547561
ACH-001454,1.0173473,-0.63494337,-1.112032,-0.86433715,0.8995176,-2.274195,-0.31514725,-1.1093848,-1.5026397,0.23888023
ACH-000622,0.2736869,-1.582763,-1.0802703,-0.5929888,1.364732,1.0392137,-0.9342389,0.28318048,-0.24662094,-0.2855137
ACH-000293,1.01109,-0.44005862,-0.1386257,-0.8422928,0.107437626,1.2503067,0.5040002,-0.9232086,-0.8548534,-1.9452773
ACH-000722,-1.8468046,-0.0020094588,0.086435065,1.8122267,0.5891422,-0.661505,-0.29912695,-1.421284,-0.4259695,-0.14376499
ACH-000263,-0.6075609,-1.5863836,-0.721248,0.5655635,0.12325466,-0.05423695,-1.4555573,-1.1636496,-1.4155319,-1.2039787
ACH-001302,0.6024548,-1.1941848,-0.81424975,-0.040371582,0.2735937,-0.81061834,-1.6453224,-1.0746515,0.93580765,-0.101821646
ACH-001517,0.11333959,-0.4954433,-1.1016704,-0.4633887,-0.101892516,-1.9190361,-0.1527412,0.12529516,-1.2014534,-0.3495833
ACH-001616,-1.576129,-0.48457977,1.4058564,2.8793197,0.23623753,0.35113454,0.53986293,-1.0047743,0.7446362,-0.027475715
ACH-001639,-1.3143604,-0.76621115,0.23785475,1.5222093,1.0321376,0.51264524,-0.9091729,-0.9200417,-0.13370204,-0.75268453
ACH-001295,2.2533097,-0.6546799,-0.84314,-0.121451974,0.5398582,-0.6349895,-0.17303233,-1.1197085,2.0761676,1.4536608
ACH-002046,-0.33434469,0.96821314,-1.018511,-1.3144131,-0.8101179,-0.9262141,1.7557733,0.54196477,1.2484555,0.11307813
ACH-000570,-1.3976592,0.6872424,0.84477013,-1.0862093,0.011619188,-0.47087872,-1.559778,0.4869261,1.7072912,0.12836765
ACH-000391,1.2317811,0.12736908,0.9753484,-0.6114204,-0.5140707,-0.22070545,0.15126422,-1.0415393,2.1675622,0.67138755
ACH-001991,0.22548565,-1.2702737,1.3369157,-0.06649405,2.0088892,-0.03141606,0.43258375,-1.2574891,0.13063365,0.89115024
ACH-001543,-0.5898055,2.2186203,-0.19543591,-0.8591049,-0.20788902,0.65052384,0.071903855,-0.92468035,1.8669173,0.47357816
ACH-000472,-0.2908657,0.6793828,-0.8873333,-0.2069621,1.0892274,-0.3335082,2.0848193,-0.9547409,0.47797447,-1.3909675
ACH-000028,0.39267114,0.1784874,1.608236,0.71569973,1.022702,-0.49935532,1.0426731,-1.4240912,-1.9493905,1.4862046
ACH-001699,-1.2001501,1.1313071,2.7172093,-0.5582032,0.010749668,0.8089426,0.80835664,-1.382919,-0.60627776,-0.095034614
ACH-000330,1.7190243,-0.48791343,0.14255585,0.30624944,-0.4165721,1.2900238,0.33379948,-1.1913753,-0.8630006,-0.7841712
ACH-000476,-2.1315887,-0.028125733,0.25687578,-1.1792238,1.1279457,-0.9381181,1.1508129,-0.16786188,-1.0945536,-1.4932637
ACH-000341,0.19410613,-0.9136955,-0.6260348,-0.368515,0.5301794,-0.0018385276,-0.3867684,-0.48516956,0.86973107,-0.012714697
ACH-000251,-0.93338424,-0.53944,-0.7323638,-0.7233037,-0.929496,1.6742294,0.5597781,0.111010924,-0.51405215,1.1229575
ACH-000235,-0.9429035,2.3304696,-0.035590917,1.9809799,-1.0820519,0.42436025,-0.2698354,-0.03558405,0.40386605,-0.08981374
ACH-000849,0.44907886,0.37154192,1.2319465,0.16457915,-0.8498842,0.13368988,-0.25678545,0.34286007,-0.6193794,-0.1815173
ACH-000907,-0.8463696,-1.0687811,-1.2574327,-1.3278676,0.7726806,-1.0796402,1.2914959,2.1735015,-0.2945216,-1.1391869
ACH-001650,0.47078362,2.1349962,-0.90213096,1.2957503,0.071222484,-0.97457105,-1.690687,0.37071693,1.4856799,0.7224232
ACH-002659,-0.3830769,0.29248545,1.2130169,1.7891787,0.86703706,-0.7139374,-0.6158623,-0.9022944,0.2934658,0.05357617
ACH-000781,-0.2963607,1.0398458,0.07954687,0.09663126,0.08416766,-0.82342625,0.1615358,-0.31200978,0.5322776,0.74447346
ACH-000541,-2.3540113,-0.023582667,0.0051026493,0.87696326,0.2775525,0.19198364,-0.029034272,-0.9049465,-1.2305992,-0.68495685
ACH-001990,0.077576295,-0.045798615,2.037831,-0.12991346,0.69737387,1.1053988,-0.022216536,0.20989555,-0.47577035,-0.7071358
ACH-001856,-0.54619,1.0708199,-0.20527628,0.832566,-0.061531544,0.31674787,-0.99901146,1.3918042,-0.9614527,2.3215318
ACH-002669,0.43303722,2.2154975,0.665385,0.91468114,-0.75965154,-0.35334486,-1.9152408,0.3199112,0.66955876,0.30305368
ACH-000796,0.12274349,1.5837859,-0.12707295,0.15979698,1.1398036,-0.5085908,1.289767,-0.10929104,-1.1988634,-0.08937398
ACH-002070,-1.6093429,0.70009935,-0.6057883,0.8685293,0.0548976,-0.5289891,-0.7134435,1.1682819,-0.16406378,2.5771403
ACH-001647,-0.27522537,-0.28543738,1.1100134,1.7645745,0.32040894,-0.2993204,-0.013511598,-1.5075138,1.2695167,-0.78076863
ACH-001690,-1.7267191,2.1733742,0.9180608,-0.7274923,0.3220526,-0.015438221,1.1907392,-0.9416105,0.3991661,0.9271395
ACH-000665,-0.26075232,-0.20860207,-0.8166649,-0.7479423,-1.3119365,-0.65068626,0.75003815,0.8376958,0.5174981,-0.27247235
ACH-000334,-0.71095514,-1.7714415,-0.42601016,0.8451823,1.1624296,0.45167756,0.48128778,-0.35532504,0.2132653,0.93139917
ACH-001557,-1.6112926,0.2821952,-0.62949395,-1.0215265,0.27706337,-1.9447813,-0.77865684,0.99214953,-0.4170943,1.4968085
ACH-001379,-0.2806666,1.1715974,0.778129,-0.6244098,-0.33122215,-0.08989778,0.48885638,-0.16887435,-2.0639598,0.60921156
ACH-000368,-0.49670365,0.18309651,-0.6895713,-1.7185624,-0.9253921,0.4305392,-0.29762897,1.0706418,1.2850124,-0.9106035
ACH-000627,-1.4757161,1.2435336,-0.019255131,-0.31991822,0.2654382,-0.11476004,-0.91495967,1.0972399,-0.06771803,-0.38259786
ACH-002647,-1.2569256,-0.3325543,-0.3823855,-0.76255614,0.0930419,2.1339478,-0.82339025,-0.06631846,-1.0375509,0.7752843
ACH-001670,1.1677524,-0.6343563,0.41121706,-0.20980811,-1.0513422,1.331775,0.555218,0.30021966,1.8243248,1.7780848
ACH-000769,-0.4304617,0.3591053,1.5166485,0.8496168,1.8992074,0.6943763,-2.8643165,-0.050620317,0.80838966,-0.35478365
ACH-001050,-2.060815,0.640278,-1.1049173,0.51055944,2.2913265,2.6768546,0.9627338,-0.19666505,0.9710678,1.1359808
ACH-000144,-0.5791588,0.3479363,0.49385965,-1.8766437,0.33522463,0.48320496,0.31573287,-1.4111818,0.06422895,-0.10334557
ACH-001664,-0.32664365,1.0855608,2.1638675,1.2878476,2.094202,-0.4975713,-0.6980221,-0.07611209,-0.58461714,-0.42156693
ACH-000013,1.7898359,-0.034832582,0.9720606,-1.2022058,1.400626,0.70047927,0.53138405,-0.0627422,0.69090647,-0.47293454
ACH-000983,-1.2836758,0.5402155,2.0472686,3.5155752,-0.15288958,-0.08596994,0.4155729,0.0040813386,1.6576816,-0.53136253
ACH-001031,0.029554248,-0.03939315,1.4477698,0.19737232,1.0254496,2.1097155,-0.28191596,1.2387029,-0.06869298,2.3942864
ACH-001603,-0.14287663,-0.8839312,-0.1915703,-1.077702,2.1063266,-0.41149405,-0.6821645,-1.6614654,-0.36086276,1.0527802
ACH-000711,0.5758296,1.8627914,0.14817238,0.5990535,-1.5329119,-0.3738962,-1.2390168,0.3104975,0.586172,-0.99837947
ACH-001555,-1.3297212,1.2684643,-1.1240118,-0.15839458,0.58484197,-1.7841196,-2.0261078,-0.51676476,-0.3320491,0.763927
ACH-000765,0.34839246,-0.71904576,-0.1641339,0.82540005,-1.0857264,1.197505,-0.6912521,0.22089636,0.3282138,1.4370818
ACH-000623,0.049816817,-0.4169399,-1.4246206,-1.7791591,0.36406398,-0.8392446,-0.54151046,-0.8077518,0.04330507,0.5549868
ACH-000685,0.1669172,-0.7665386,0.9297057,-1.157346,-1.2050092,2.0426407,-1.1381128,-0.7135015,-0.04698518,0.39012128
ACH-000656,-0.5343469,-1.0746514,1.3810655,3.3232558,-1.642499,-0.55978924,0.075893864,1.3405071,2.8202822,-0.097677216
ACH-000159,1.9320779,-0.7143901,-1.2440281,-0.3655354,-0.16119176,0.11701161,0.14362073,0.4170171,0.82812566,-0.8262062
