0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
CNTROB,-0.044178292,-2.210698e-05,-0.057941817,-0.043103293,-0.09102508,-0.10073748,0.033559572,0.059052303,0.0006884403,0.0013456314,-0.04506995,-0.024560083,0.06298521,-0.043294705,-0.11264458,0.043423127,0.067147866,-0.009715469,-0.06598735,-0.018828396,0.010344163,-0.07827252,0.00915082,-0.051482614,-0.069029085,0.04310828,0.02104027,-0.01629858,-0.09969974,-0.05362731,-0.03608774,-0.016747741,0.014952239,0.08278914,-0.15305996,-0.011838074,0.007526096,-0.03256553,0.039263092,-0.09876859,-0.038170505,-0.043252718,0.047295455,-0.08706891,-0.07720405,-0.056974836,-0.017777994,-0.07958385,-0.03358047,-0.0044260463,0.0073090387,-0.03205307,-0.09883752,0.017454319,-0.028121185,-0.13297284
COA3,-0.0497307,-0.033415936,0.085256234,0.0730761,-0.060065072,0.1007596,0.020533994,0.07380775,-0.030657385,0.11091703,0.05600579,0.012195417,-0.056200486,-0.03944176,0.057789564,-0.010585316,-0.017949952,-0.013018493,0.03822298,0.050148044,0.013366246,0.038472187,0.011781363,-0.0075392006,0.055143956,-0.0009777052,0.08480675,0.060103323,0.029662373,-0.021889066,-0.12331735,2.8202921e-05,-0.014635332,0.08575882,0.035010185,0.0696178,-0.032301597,0.0641609,0.080518715,0.027832424,0.014929118,-0.036096267,0.011432427,-0.08387255,-0.023824966,0.05694496,0.018896522,0.018627444,0.0483722,0.04397472,0.064070165,0.101513825,0.019863257,0.012202383,0.025862174,0.074815534
COA5,0.048005607,-0.020653289,0.11159018,-0.054546036,-0.044950668,0.042609736,0.032784183,0.0397821,0.07685728,0.014881334,0.011890556,0.01066972,0.07013899,0.056771263,-0.0021211184,0.0154556995,0.0068751136,-0.0026738707,0.03119693,0.03537956,0.00702148,0.027348137,0.05103161,0.008831657,0.07198322,-0.03962759,0.029870754,0.045261554,0.012125343,0.112860814,-0.078703314,-0.09001,0.06686005,0.027229248,0.089462325,0.089528896,-0.03857409,-0.006984233,0.07838951,0.02043286,-0.04475836,-0.058287576,-0.012089504,0.002037028,-0.0059692073,-0.025997646,0.0790426,-0.033677988,0.064105846,0.037764437,0.052314706,0.069218636,-0.008963142,0.045142185,0.03424452,0.05574057
COA6,-0.048066135,-0.07792021,0.05231111,0.014077074,-0.055711854,0.03260733,0.084835865,0.0050515262,0.036991533,0.03783224,0.03204593,-0.015592857,-0.026601652,-0.0055225594,0.010669372,-0.08068066,-0.059839133,-0.01932923,0.04193725,0.068687186,0.03942368,0.054058366,0.0065002125,0.013524768,0.04048702,0.05336224,-0.016789084,0.022814615,-0.032099374,0.06145509,-0.014105022,0.010227481,-0.07231921,0.027583571,0.0116159385,0.042881455,-0.09998217,-0.06321578,0.030632209,0.003122857,-0.0701923,-0.053844366,0.012267473,0.002181189,-0.026561279,-0.013902797,-0.058268014,-0.004807034,0.020875733,-0.015804699,-0.031186108,0.029344806,0.025445756,-0.059485532,0.015285616,0.038283456
COA7,-0.016914716,0.022682844,0.0320629,-0.0026606724,-0.038486324,0.017915383,0.07984503,0.07537671,-0.046626635,0.021300897,0.016895391,-0.0356691,-0.020272564,0.04675931,-0.016671821,-0.07871375,-0.04581121,-0.024249613,0.016966935,-0.049117025,0.0034764109,0.029413285,0.076917574,0.011774504,-0.00031316638,0.07350245,-0.048698083,0.02873871,-0.026098927,0.12755564,-0.0947176,-0.06097753,-0.06186699,0.09856138,0.001507735,0.068577066,-0.051556516,0.039109666,0.02343636,0.015691178,-0.03278864,-0.10628961,-0.04347942,-0.005359037,-0.052560076,-0.018980352,-0.038788255,-0.037514646,0.0011729191,0.011451831,0.043274842,0.07171901,-0.016198162,-0.01584194,0.0028881736,0.010416768
COASY,0.0061600814,-0.013514322,0.074277535,0.029634245,-0.04180182,-0.01217647,-0.009479343,-0.011304681,-0.00040716684,-0.027203947,0.03595239,0.076930806,-0.034331705,0.01765522,0.010765286,-0.07620264,-0.0020593447,-0.040633578,0.042544782,-0.013674079,0.054541405,0.049505997,0.08859798,-0.07747438,0.0029338992,-0.10021464,-0.030040076,-0.00010258108,-0.021323511,0.037880257,-0.0428681,0.034299877,-0.032619286,0.048239157,-0.02569547,0.051694695,-0.0653589,-0.04792548,0.0716176,0.01652614,-0.07883123,0.090190604,-0.09510539,-0.036041394,-0.013087985,-0.011075286,-0.02813502,0.0298184,0.06071,-0.038243018,-0.01957998,-0.061995327,-0.009209324,-0.13126476,-0.030463181,-0.0074042077
COG1,0.057545852,0.026519334,-0.0034547702,-0.09244177,0.032939225,0.045406923,0.02746321,-0.03859388,0.11665336,0.022053486,0.05762203,-0.035851277,-0.0049560103,-0.024869427,-0.025947731,-0.06318197,-0.05154579,0.0055822227,0.104415,-0.06162228,-0.04910709,0.057331063,-0.020170152,0.012522005,0.046745814,0.05088441,0.06348626,0.02532475,0.024040041,0.069532335,0.02850741,0.07690082,-0.072555,0.06871341,-0.005168878,0.022878816,-0.055637684,-0.018016595,-0.024569366,0.017487083,-0.0055604433,-0.008298221,0.09854649,0.044785235,-0.0147993155,-0.03277178,-0.0084513,-0.032288954,0.01492768,-0.0062846276,0.031626783,-0.10608688,0.0622348,-0.10341767,-0.014866462,0.049509317
COG2,0.013204367,0.019775415,-0.054309133,-0.0892095,-0.11057933,-0.009452076,-0.01846032,-0.0801181,-0.07107564,-0.0021741812,-0.07634431,-0.105012804,0.05768531,0.00050990743,-0.06354985,0.0379712,0.036060642,-0.053957973,0.0046064802,-0.053660285,0.023895528,-0.03459286,-0.033259194,-0.013725867,0.00019246433,-0.04512272,0.04568353,-0.012477713,-0.029324736,0.058127288,-0.049187157,-0.06635324,-0.11176877,0.025626512,-0.005965974,0.040979076,-0.010965665,0.0065875254,-0.057322178,-0.053248543,0.0655081,-0.09373751,0.07360966,0.00374802,-0.07596741,-0.07537603,-0.070923164,-0.027705783,0.05671108,-0.050706692,0.02016795,0.0110243,-0.0996854,-0.04905373,-0.04109107,-0.050282303
COG3,0.010850843,0.034543943,-0.026830502,-0.093875,0.040054843,0.008048717,0.026705824,-0.014169911,0.064356886,-0.008068394,-0.009287104,-0.02058052,-0.04981775,-0.04822278,0.07368779,-0.0750408,0.0009034733,-0.0036740683,0.10563709,0.05365929,-0.020090872,0.02306337,0.019376235,0.02487114,-0.00045814124,0.018553115,0.05273975,0.007817227,0.0480528,-0.05398314,0.08587498,0.05766546,-0.0123293465,-0.046352196,0.029088637,0.025137885,-0.023067947,-0.052697383,-6.4584005e-05,0.11521002,0.0582993,0.023723949,0.018130168,0.01713432,-0.056249525,0.046490062,-0.00796294,0.006494915,-0.021729179,-0.02591765,-0.012452496,-0.009894188,0.039401077,0.046461124,0.04326419,-0.06186746
COG4,0.09498827,-0.03128361,0.00954693,-0.06935175,0.01136998,0.06409855,0.031762145,-0.08855877,-0.025932029,-0.05016569,0.044581424,-0.12207046,-0.03176788,-0.051184982,-0.020759232,-0.04500766,0.036498185,-0.05737272,0.100002505,-0.039766155,-0.016924,0.071630485,0.036739253,0.025615111,0.03493143,0.022483535,0.01343706,0.032510757,0.026236048,0.038526863,0.024921648,0.083594896,-0.09144448,0.02327239,0.008858269,-0.0061207516,-0.003276523,-0.09365762,-0.03293759,0.054634113,0.054751866,-0.0016839707,-0.018472211,0.0068767956,-0.1037616,0.0536824,-0.013905065,-0.00063338235,-0.0679449,-0.026231224,-0.03437467,0.019774621,-0.060329527,-0.022529876,0.035209034,-0.0026500158
COG5,0.0056151203,-0.06122161,-0.081190445,-0.05571181,-0.029889736,0.07106445,0.0048810234,-0.007628145,0.030399041,-0.047254536,0.10218832,-0.04337341,-0.014470095,-0.024493963,-0.022104865,0.009744353,0.014516842,-0.035627663,0.025524408,-0.06218034,0.008565728,0.016092466,-0.00948903,0.015605234,0.037871644,0.04345985,-0.002186809,-0.013019139,-0.018165445,0.051878557,-0.037310693,0.05516843,-0.06006644,0.024510069,-0.002536082,-0.020776704,0.0013916984,0.0035766352,0.04262049,-0.019432455,-0.03142641,-0.02507208,0.033650566,-0.02041703,-0.1167591,0.031251546,0.049891546,0.058975358,-0.045773983,0.007373207,-0.014527211,-0.081239335,0.015205677,0.0024249258,-0.061514344,0.11472258
COG6,0.04122887,0.067535356,-0.10903473,0.025511045,-0.04055257,0.06797111,-0.05859353,-0.04696184,0.009701143,0.0011066428,-0.046379436,-0.03115011,0.052599285,0.07333414,-0.07672819,0.029907497,0.0092353085,-0.053623807,0.04360406,0.03141832,-0.036477048,-0.035248637,-0.024589913,-0.011424529,0.06198083,0.014549934,0.051210966,-0.05558175,-0.01020927,-0.029663878,0.023739465,0.036814664,-0.0009329505,0.013584805,-0.001961401,-0.0006279034,0.024676636,0.050840907,-0.046703402,0.043508947,-0.022882866,-0.033515733,-0.010662509,0.049541194,-0.019220348,-0.015892193,-0.025843881,-0.0029343264,-0.022225289,-0.03211712,-0.040446483,-0.071871914,0.09748002,-0.044865314,-0.05441414,0.014791925
COG7,0.067517914,0.008083415,-0.08446383,-0.048264787,-0.016520126,0.099049,0.013411807,-0.004320349,0.05876779,-0.0036202914,0.086392224,-0.12181594,0.018355334,-0.014946593,-0.08310509,-0.055889357,-0.021662004,-0.039255295,-0.0028337233,-0.027617866,-0.06656004,0.043983698,0.014249073,0.021487065,-0.007977387,0.03423956,-0.04958476,-0.015720116,0.046017878,0.049489275,-0.005814505,0.06924706,-0.104838,-0.004293282,-0.0046232375,0.051793754,-0.015643934,0.023647321,-0.047141217,0.0077117053,-0.05205561,0.024353977,0.032357913,0.011737961,-0.06808654,-0.02170143,-0.026941301,-0.03600096,-0.0215505,0.030028528,0.03564789,-0.04120122,0.0042396584,-0.01651601,-0.027012147,0.021420337
COG8,0.0013315052,-0.06307436,-0.031805463,0.048321463,0.069435395,0.009939133,-0.0024510003,-0.018361691,-0.06848114,-0.01769568,0.018615248,-0.02079067,0.10636661,0.011633593,-0.051893838,-0.032379486,-0.04750948,0.043418534,0.09009645,0.025196614,0.03456306,-0.0014394654,0.00406685,0.046277307,-0.013075523,0.064251944,0.076344386,0.020769559,0.08594097,-0.0444203,-0.0002287859,0.04506483,0.005023451,-0.00997147,0.0073007536,-0.0072588697,0.0532426,-0.008755084,0.037566464,0.042963166,-0.039405435,-0.07753661,-0.018295825,0.051652797,-0.015351139,0.03181517,0.0050752414,-0.049516518,0.057491727,0.024727022,-0.016887868,-0.042312358,-0.018342301,-0.02373546,0.050201084,0.09157481
COMMD2,0.064244986,-0.012361874,0.043732088,0.03042718,0.010933281,-0.0014819216,0.04628554,0.030048493,-0.015561505,-0.065968454,0.04663521,0.039302547,-0.017556733,-0.0037599704,0.075415514,0.023815442,0.005373212,0.08587002,0.08352501,0.03343668,0.051066067,-0.00072033476,-0.033433907,0.018518481,0.014538571,0.06516902,0.052207086,-0.051230293,0.0491474,-0.06318976,0.0023926522,0.08902138,0.0044387723,-0.035154685,0.033734024,0.041802626,0.011429482,-0.023551248,-0.03911758,0.05570388,-0.06626032,-0.0054919473,-0.05114831,0.012148313,-0.027688585,0.011611776,0.0013423902,-0.048164494,0.044178538,-0.0410037,0.030472547,-0.001363657,-0.027342303,0.06489111,0.0144562535,-0.09302055
COMMD3,0.017423527,0.004320015,0.06593647,0.034774456,-0.06541626,-0.04513238,0.023703162,0.09524642,0.07693803,-0.028011266,0.08046089,0.053703234,0.029921243,0.0075363833,0.012913682,-0.0579964,0.048650976,0.10805735,-0.034560893,0.02856288,0.08211776,0.017323108,-0.01015359,0.0046815732,0.063925646,-0.018517502,-0.00052393286,0.029606538,-0.0127235195,-0.0073337574,-0.06589167,0.026693044,-0.044876523,-0.045087956,-0.078296356,-0.06937179,0.051426083,-0.041966636,-0.007314409,0.0012971206,0.008875493,-0.024112498,-0.03833703,0.025226824,0.017841296,-0.04847275,-0.058994718,-0.013516639,-0.016118312,-0.025873283,0.0025984815,0.044030983,-0.016531903,0.039125036,-0.052690543,-0.043594006
COMMD4,-0.084046654,-0.011501935,0.01999164,-0.035334915,-0.041864652,0.022344675,-0.005159594,0.016304467,0.02243252,0.016636632,0.07904197,0.06530121,-0.10092808,0.071771316,0.049872104,-0.04966598,-0.009977045,0.06868155,-0.03457372,-0.0004691042,0.032275833,0.030877896,0.0271489,-0.07523859,-0.023096245,-0.0053614676,-0.049661715,0.051028844,-0.060980204,0.04560395,0.022385225,0.030150624,-0.06529608,0.016619595,-0.027804816,-0.03986975,0.018799042,0.0043347366,0.026405027,0.021682769,0.025735624,0.038303643,0.026511168,-0.010916817,-0.01529113,-0.032820176,-0.07139536,-0.06613544,-0.008442009,0.007981308,-0.04788515,-0.0104395775,-0.023806604,0.042518117,0.029655121,-0.030636309
COMMD8,0.054080363,-0.082232684,0.00033263012,0.058911335,0.05996856,-0.026079185,0.0007798405,0.03006729,0.034996748,0.008339407,0.053851027,0.14443094,0.037302934,-0.008744984,0.082373224,-0.029860372,-0.032611,0.044405077,0.077814214,-0.009040894,0.0009430076,0.025644902,-0.11013651,0.04928401,-0.012395281,0.00903567,0.04772937,-0.004726139,0.014580338,0.05216364,0.0919527,0.10040572,0.011306223,-0.020977411,0.09928299,-0.02147069,0.061826285,0.055835575,0.062147137,0.014877659,-0.021039391,0.04630468,-0.055963334,0.043664154,0.018172,-0.002217535,0.080178,0.02663356,0.024441587,-0.06831367,0.052642774,0.02949776,0.023973655,0.05135113,0.088715404,-0.074870884
COP1,-0.01291502,-0.041880105,-0.010382495,-0.087795414,-0.019459119,-0.07241098,-0.083960004,0.08093999,0.02419688,0.036046766,0.08026326,-0.07945688,-0.04683603,-0.011133405,-0.051205415,-0.068720944,-0.018724771,0.046476778,-0.026937606,0.060202856,0.031164305,-0.002232704,0.041730057,0.013061645,0.030287554,-0.007949865,-0.07894192,0.052810565,0.05197557,0.019860893,0.07248211,0.0075918087,-0.021062791,0.07215071,0.05056673,-0.045041222,-0.037573833,0.057948165,0.11800441,-0.008122645,0.03964399,-0.12516591,-0.033978183,0.02682529,0.0066090007,0.07909471,-0.0032929925,-0.052481372,0.025719745,-0.056552604,0.07190649,-0.047142807,0.045388564,-0.037424915,0.02095698,-0.049734034
COPA,-0.036712028,0.042715255,-0.027190909,-0.047079057,0.010248625,-0.04010888,-0.07033915,0.03541404,0.035162374,0.035580914,0.021995658,-0.045875233,0.09946236,0.027022911,-0.07860035,0.10119639,0.0938678,-0.07628904,-0.04751179,0.019930951,0.025591837,0.023601418,-0.04348384,0.021778814,-0.008555876,-0.028974907,0.0066196495,-0.039044574,-0.04442957,0.026397262,0.014975954,-0.0034549087,0.011814272,0.04588226,-0.011813115,0.0099643115,0.008275325,0.00042368294,-0.014981026,-0.030323327,0.12032643,-0.080721006,0.018834647,0.03475114,0.020065468,0.00015903353,-0.04135637,-0.009334834,-0.04462931,-0.039865606,-0.02732427,-0.05421207,-0.025569472,0.13380986,0.040252313,0.022212299
COPB1,-0.038182717,0.0486294,0.015609618,0.06819542,-0.031088773,-0.0033340394,-0.057876542,0.035682134,0.009422247,-0.026004018,0.030923013,0.02368777,0.019309584,0.10009928,0.022003686,0.0037129703,0.01812154,-0.034586478,0.004865958,0.03517095,0.060266357,-0.017089892,-0.02854455,0.0982499,-0.04952434,0.041743696,-0.028468084,0.026311336,0.018085418,0.026687896,0.08944707,0.064603195,0.004160402,0.05709159,-0.053295985,-0.02480337,0.036518767,0.014716206,0.0068110125,0.015744684,-0.02627221,-0.03136829,0.08150308,0.04136023,-0.09719776,0.03775345,0.037295125,-0.039081026,-0.028199945,0.03948155,0.047722813,-0.07216919,0.017835945,-0.033775963,0.027392201,0.06545374
COPB2,-0.055103935,0.05643903,-0.048001923,-0.10237425,-0.024058132,0.062669314,0.06569198,0.044116948,-0.10456787,0.04761312,0.000921308,-0.019600661,0.018914355,0.031896066,-0.088408925,0.017813452,0.0633377,-0.0040827063,-0.014347823,0.08335874,0.05620131,-0.011040535,0.005110393,-0.04661916,0.043598667,-0.023145268,-0.016700938,-0.005508196,-0.028707275,-0.007940358,-0.041250747,-0.02206316,0.026508955,0.0022172683,-0.003353762,-0.01987915,-0.041671176,0.010739099,-0.000427251,0.0009893838,-0.02700249,-0.04733766,-0.017869798,0.026032358,-0.108736716,-0.030429699,0.02483117,-0.09147964,-0.004289361,0.07894932,-0.06762011,-0.060039636,-0.087198325,0.035216663,-0.083582744,0.03830382
COPE,-0.05615268,-0.0056470353,0.009907816,-0.028895736,-0.0004716727,-0.0028474936,0.060590383,-0.043342795,-0.07435089,-0.02258584,0.022692487,0.002016209,-0.005140032,-0.078571826,-0.07886815,-0.021798223,0.060732525,-0.048324626,0.011494879,-0.022822836,0.06125587,-0.0041156774,0.018718798,-0.03266502,-0.0064658197,-0.053292435,0.03237512,-0.0114548355,-0.0046417858,-0.013002232,0.0033053446,-0.021104563,0.0184166,0.025469106,-0.029063918,0.00269291,-0.012178843,-0.013943871,0.0020713846,-0.035285585,-0.0059750564,-0.086862735,-0.0046443045,-0.039753646,-0.069661304,-0.06684096,-0.10573564,-0.033919625,-0.090888165,0.03679355,0.04521752,-0.022106588,-0.018713025,0.0076519307,-0.02361389,-0.03270503
COPG1,-0.044512674,0.08464983,0.010987323,0.012862667,-0.00062722963,-0.08435342,0.053987354,0.009308037,0.013583813,-0.031906467,0.0059554325,-0.06052834,0.010555457,0.054710433,0.009339443,-0.0027450188,0.12935655,0.021563314,-0.020073308,0.02081952,-0.005083447,0.0817305,0.03684971,-0.039071627,-0.02242092,-0.031194437,-0.048549917,0.017888779,-0.033043694,0.07406352,0.05448091,0.06648215,-0.020142455,0.032233603,-0.0112981945,0.002365018,-0.015540379,0.077866,-0.02519071,-0.012704041,0.08384491,-0.077794924,-0.008084604,-0.02889505,-0.011725638,-0.103955984,-0.021979876,-0.038788904,0.04752053,-0.010078242,0.06690854,-0.015593758,-0.056124534,-0.01133321,-0.11148086,0.044536173
COPS2,0.0055769556,-0.026202621,-0.014056413,-0.04232809,-0.027527597,-0.028649481,-0.02087241,0.05804918,0.021346238,0.11884423,-3.455504e-05,0.012724259,0.016111437,-0.035930075,-0.013212028,-0.02931059,0.026670495,-0.02889919,-0.017322147,-0.041106366,-0.06283388,0.030966256,0.0137052685,0.0070782076,-0.024041705,0.010456733,-0.045379657,-0.033342633,-0.08153466,-0.020488705,-0.03514722,0.006566636,-0.02003345,-0.0022427833,0.08649651,-0.014392856,0.07546221,0.020431802,-0.009239986,0.03900249,0.05336588,0.0029483272,0.03986529,-0.024457272,0.0046174075,0.001122286,-0.048766978,-0.04732886,0.06591105,0.0030580063,0.03803129,-0.026996318,-0.011951039,0.009541951,-0.03926527,0.106783964
COPS3,-0.060719445,0.026940402,-0.026557578,-0.11391417,-0.04572523,-0.008880535,0.014231531,-0.06716358,0.004389577,-0.008561479,-0.010641686,-0.017768519,-0.044844247,-0.046064783,-0.06502034,0.05976053,-0.027493935,-0.07961778,-0.0052492465,-0.011882399,-0.06442347,-0.04310024,0.003785637,-0.033445384,-0.045624774,-0.062144782,-0.09219941,0.0065172566,-0.030841092,0.011690109,-0.08197741,-0.06432245,-0.054225102,-0.040813074,0.01416223,-0.037031915,0.10396524,-0.1241417,-0.02492776,-0.08748691,-0.016972864,-0.03661083,0.026388194,0.026058313,-0.0509149,-0.06757011,-0.0338893,-0.09867318,-0.0051130406,0.06013754,-0.027226152,-0.0249583,-0.09751366,0.0016840236,-0.016524393,0.0033142406
COPS4,0.035423685,0.08400731,-0.026460947,-0.108419746,-0.017822774,0.025797345,0.020268168,-0.03441296,-0.056624632,0.085342005,-0.06407622,-0.05570047,-0.045512877,0.009028668,-0.07264177,-0.064444795,-0.084388055,-0.03432522,-0.022680301,-0.015139003,0.006972386,0.011981432,0.04917472,-0.09825618,-0.025596743,-0.05362068,-0.039261345,-0.13592045,-0.07961496,-0.042817537,-0.07061015,0.0057082702,-0.04115957,-0.09015198,-0.06661108,-0.05297093,-0.018950285,-0.04408302,-0.0730892,-0.019949729,-0.006153614,-0.058037035,-0.019261759,-0.002210568,-0.018611511,-0.12075386,-0.08798553,-0.07861926,0.036861114,-0.028825454,-0.024205025,-0.052351996,-0.031221328,-0.024494713,-0.08466967,-0.057957195
COPS5,0.0803112,0.026948662,0.027965166,0.034232866,0.04124736,0.024093036,0.035517868,-0.025858209,-0.017440353,0.15759732,0.03527891,0.0034070855,0.024860267,-0.020204019,0.013304051,-0.029401682,-0.12263406,-0.024560135,0.029163713,-0.0066297227,-0.07955851,0.02760375,0.014305663,0.015566983,-0.07253161,-0.048393343,-0.003123252,-0.06844275,0.039750703,-0.024321392,-0.004980816,0.094671585,0.04719719,0.0036863694,0.0051910724,-0.09267208,0.025867065,-0.041584693,-0.06757026,0.049543556,0.0051140995,0.034908384,0.045330938,-0.0042199735,0.012763036,-0.0351177,-0.07891858,-0.041483257,-0.022271287,0.014170148,-0.051480554,-0.0075314506,0.022863446,-0.083680384,-0.071064636,0.060612448
COPS6,0.093370534,0.090386994,-0.0011028156,-0.043988176,0.031230692,0.0031244087,-0.06452351,-0.0021009732,0.0172226,-0.002632627,0.018795574,0.06028591,0.032713808,-0.07316343,0.06035778,-0.028728258,-0.015245709,0.026352009,0.025275027,-0.0429641,-0.0161366,-0.020194028,0.014958352,-0.010813166,0.038997013,0.030951297,-0.008068775,0.00084963784,0.08144275,-0.05084902,-0.00028516294,0.02234799,-0.051030472,0.017940337,0.067047186,-0.054626457,-0.021440817,-0.015973601,-0.021630501,0.05239747,-0.05496388,0.031303488,0.003000413,0.0733167,0.043841038,0.0016371432,0.058011826,0.07861615,0.013125597,-0.06584372,-0.03770092,-0.05048764,0.099527545,0.038985368,-0.035148535,-0.022204058
COPS7A,-0.033645246,0.09185081,-0.044523217,-0.03744687,-0.0058116927,0.0071806046,-0.066773094,0.070764914,-0.014482665,0.069935,0.014011306,-0.007528127,0.0153349275,0.08160528,-0.017082501,-0.0039864467,0.03087702,-0.0216536,0.038506337,-0.08854588,-0.022327725,0.01683058,-0.063787326,0.013812954,-0.07109341,0.02508212,-0.05663668,-0.06683123,-0.019992372,0.0031707524,-0.03092713,-0.0127641,-0.011475809,0.004467434,-0.09279351,-0.060460366,0.09248148,-0.0077822213,-0.06160499,-0.05671842,0.02620612,-0.06316282,-0.023815159,0.05673095,0.0728978,-0.029420005,-0.062312596,-0.052599568,0.0146518545,0.046032768,0.009006009,0.0125041,-0.05140882,0.11790131,-0.049000025,-0.0033679586
